source_year,source_file,30KT短径,30KT長径,30KT長径方向,50KT短径,50KT長径,50KT長径方向,上陸,中心気圧,台風名,台風番号,年,日,時（UTC）,最大風速,月,経度,緯度,階級
2016,table2016.csv,0,0,0,0,0,0,0,1006,NEPARTAK,1601,2016,2,12,0,7,145.1,8.3,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,NEPARTAK,1601,2016,2,18,0,7,145.0,8.6,2
2016,table2016.csv,120,180,4,0,0,0,0,1002,NEPARTAK,1601,2016,3,0,35,7,144.9,8.9,3
2016,table2016.csv,120,180,4,0,0,0,0,1002,NEPARTAK,1601,2016,3,6,35,7,144.8,9.2,3
2016,table2016.csv,120,180,4,0,0,0,0,1000,NEPARTAK,1601,2016,3,12,35,7,144.4,10.0,3
2016,table2016.csv,150,150,9,0,0,0,0,996,NEPARTAK,1601,2016,3,18,40,7,143.9,10.9,3
2016,table2016.csv,150,150,9,0,0,0,0,996,NEPARTAK,1601,2016,4,0,40,7,142.6,11.9,3
2016,table2016.csv,150,180,1,0,0,0,0,994,NEPARTAK,1601,2016,4,6,45,7,141.1,12.8,3
2016,table2016.csv,150,180,1,0,0,0,0,990,NEPARTAK,1601,2016,4,12,50,7,139.6,13.5,4
2016,table2016.csv,150,180,1,40,40,9,0,980,NEPARTAK,1601,2016,4,18,60,7,138.2,14.5,4
2016,table2016.csv,150,180,1,40,40,9,0,965,NEPARTAK,1601,2016,5,0,65,7,136.6,15.3,5
2016,table2016.csv,150,180,1,40,40,9,0,955,NEPARTAK,1601,2016,5,6,75,7,135.1,16.3,5
2016,table2016.csv,150,180,1,50,50,9,0,940,NEPARTAK,1601,2016,5,12,85,7,133.5,17.1,5
2016,table2016.csv,150,240,1,50,50,9,0,925,NEPARTAK,1601,2016,5,18,95,7,131.9,18.0,5
2016,table2016.csv,150,240,1,60,60,9,0,915,NEPARTAK,1601,2016,6,0,100,7,130.1,18.7,5
2016,table2016.csv,150,240,1,60,60,9,0,900,NEPARTAK,1601,2016,6,6,110,7,128.4,19.5,5
2016,table2016.csv,210,210,9,60,60,9,0,900,NEPARTAK,1601,2016,6,12,110,7,127.0,20.1,5
2016,table2016.csv,210,210,9,60,60,9,0,900,NEPARTAK,1601,2016,6,18,110,7,125.6,20.7,5
2016,table2016.csv,210,210,9,60,60,9,0,900,NEPARTAK,1601,2016,7,0,110,7,124.3,21.3,5
2016,table2016.csv,210,210,9,60,60,9,0,900,NEPARTAK,1601,2016,7,6,110,7,123.4,21.6,5
2016,table2016.csv,210,210,9,50,50,9,0,900,NEPARTAK,1601,2016,7,12,110,7,122.6,22.0,5
2016,table2016.csv,210,210,9,50,50,9,0,920,NEPARTAK,1601,2016,7,18,90,7,121.7,22.4,5
2016,table2016.csv,180,210,1,40,40,9,0,950,NEPARTAK,1601,2016,8,0,75,7,120.6,22.6,5
2016,table2016.csv,180,210,1,40,40,9,0,975,NEPARTAK,1601,2016,8,6,65,7,120.1,23.2,5
2016,table2016.csv,150,180,1,0,0,0,0,985,NEPARTAK,1601,2016,8,12,50,7,119.9,23.2,4
2016,table2016.csv,150,180,1,0,0,0,0,985,NEPARTAK,1601,2016,8,18,45,7,119.8,23.4,3
2016,table2016.csv,150,180,1,0,0,0,0,992,NEPARTAK,1601,2016,9,0,35,7,118.8,24.3,3
2016,table2016.csv,0,0,0,0,0,0,0,994,NEPARTAK,1601,2016,9,6,0,7,118.5,24.8,2
2016,table2016.csv,0,0,0,0,0,0,0,996,NEPARTAK,1601,2016,9,12,0,7,117.9,25.4,2
2016,table2016.csv,0,0,0,0,0,0,0,996,NEPARTAK,1601,2016,9,18,0,7,117.2,25.9,2
2016,table2016.csv,0,0,0,0,0,0,0,998,NEPARTAK,1601,2016,10,0,0,7,116.7,26.4,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,LUPIT,1602,2016,22,18,0,7,151.5,24.6,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,LUPIT,1602,2016,23,0,0,7,152.3,25.3,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,LUPIT,1602,2016,23,6,0,7,154.0,26.4,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,LUPIT,1602,2016,23,12,0,7,155.3,27.4,2
2016,table2016.csv,50,100,3,0,0,0,0,1000,LUPIT,1602,2016,23,18,35,7,157.1,28.9,3
2016,table2016.csv,80,100,3,0,0,0,0,1000,LUPIT,1602,2016,24,0,40,7,158.5,31.0,3
2016,table2016.csv,80,100,2,0,0,0,0,1000,LUPIT,1602,2016,24,6,40,7,159.3,33.0,3
2016,table2016.csv,80,100,2,0,0,0,0,1000,LUPIT,1602,2016,24,12,40,7,159.5,35.0,3
2016,table2016.csv,0,0,0,0,0,0,0,1000,LUPIT,1602,2016,24,18,0,7,159.5,37.2,6
2016,table2016.csv,0,0,0,0,0,0,0,1004,LUPIT,1602,2016,25,0,0,7,159.3,40.3,6
2016,table2016.csv,0,0,0,0,0,0,0,1008,LUPIT,1602,2016,25,6,0,7,157.4,44.1,6
2016,table2016.csv,0,0,0,0,0,0,0,1010,LUPIT,1602,2016,25,12,0,7,156.5,45.6,6
2016,table2016.csv,0,0,0,0,0,0,0,1012,LUPIT,1602,2016,25,18,0,7,155.5,47.0,6
2016,table2016.csv,0,0,0,0,0,0,0,1014,LUPIT,1602,2016,26,0,0,7,153.7,47.5,6
2016,table2016.csv,0,0,0,0,0,0,0,1014,LUPIT,1602,2016,26,6,0,7,152.1,48.4,6
2016,table2016.csv,0,0,0,0,0,0,0,1006,MIRINAE,1603,2016,25,12,0,7,114.7,17.2,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,MIRINAE,1603,2016,25,18,0,7,113.9,17.3,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,MIRINAE,1603,2016,26,0,0,7,113.0,18.1,2
2016,table2016.csv,90,90,9,0,0,0,0,998,MIRINAE,1603,2016,26,6,40,7,112.0,18.5,3
2016,table2016.csv,90,90,9,0,0,0,0,996,MIRINAE,1603,2016,26,12,40,7,110.8,18.5,3
2016,table2016.csv,90,90,9,0,0,0,0,996,MIRINAE,1603,2016,26,18,40,7,109.7,18.9,3
2016,table2016.csv,90,90,9,0,0,0,0,998,MIRINAE,1603,2016,27,0,35,7,108.6,19.7,3
2016,table2016.csv,90,120,2,0,0,0,0,990,MIRINAE,1603,2016,27,6,45,7,107.3,19.8,3
2016,table2016.csv,90,120,2,40,60,2,0,980,MIRINAE,1603,2016,27,12,55,7,106.7,19.9,4
2016,table2016.csv,90,120,2,0,0,0,0,985,MIRINAE,1603,2016,27,18,45,7,106.2,20.2,3
2016,table2016.csv,90,90,9,0,0,0,0,996,MIRINAE,1603,2016,28,0,35,7,105.6,20.6,3
2016,table2016.csv,0,0,0,0,0,0,0,1000,MIRINAE,1603,2016,28,6,0,7,105.0,21.2,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,MIRINAE,1603,2016,28,12,0,7,104.9,22.0,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,NIDA,1604,2016,29,12,0,7,127.1,11.7,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,NIDA,1604,2016,29,18,0,7,127.3,12.7,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,NIDA,1604,2016,30,0,0,7,126.5,14.1,2
2016,table2016.csv,120,120,9,0,0,0,0,998,NIDA,1604,2016,30,6,35,7,125.8,15.5,3
2016,table2016.csv,120,120,9,0,0,0,0,994,NIDA,1604,2016,30,12,40,7,124.4,16.4,3
2016,table2016.csv,150,150,9,0,0,0,0,990,NIDA,1604,2016,30,18,45,7,123.8,16.9,3
2016,table2016.csv,150,150,9,0,0,0,0,985,NIDA,1604,2016,31,0,50,7,123.1,17.5,4
2016,table2016.csv,150,210,2,30,30,9,0,975,NIDA,1604,2016,31,6,60,7,122.3,18.2,4
2016,table2016.csv,150,210,2,30,30,9,0,975,NIDA,1604,2016,31,12,60,7,121.2,18.8,4
2016,table2016.csv,150,210,2,30,30,9,0,980,NIDA,1604,2016,31,18,55,7,120.1,19.5,4
2016,table2016.csv,150,210,2,30,30,9,0,980,NIDA,1604,2016,1,0,55,8,118.9,20.1,4
2016,table2016.csv,150,210,3,30,30,9,0,980,NIDA,1604,2016,1,6,55,8,117.5,21.4,4
2016,table2016.csv,120,180,3,30,30,9,0,980,NIDA,1604,2016,1,12,55,8,116.0,21.9,4
2016,table2016.csv,90,180,3,0,0,0,0,980,NIDA,1604,2016,1,18,50,8,114.8,22.5,4
2016,table2016.csv,90,150,3,0,0,0,0,985,NIDA,1604,2016,2,0,45,8,113.5,22.8,3
2016,table2016.csv,60,120,3,0,0,0,0,990,NIDA,1604,2016,2,6,35,8,112.0,23.4,3
2016,table2016.csv,0,0,0,0,0,0,0,994,NIDA,1604,2016,2,12,0,8,110.8,23.9,2
2016,table2016.csv,0,0,0,0,0,0,0,996,NIDA,1604,2016,2,18,0,8,109.4,24.3,2
2016,table2016.csv,0,0,0,0,0,0,0,998,NIDA,1604,2016,3,0,0,8,107.9,25.0,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,OMAIS,1605,2016,2,12,0,8,148.8,16.7,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,OMAIS,1605,2016,2,18,0,8,148.2,16.7,2
2016,table2016.csv,0,0,0,0,0,0,0,1004,OMAIS,1605,2016,3,0,0,8,147.8,16.9,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,OMAIS,1605,2016,3,6,0,8,147.8,17.6,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,OMAIS,1605,2016,3,12,0,8,148.1,17.8,2
2016,table2016.csv,0,0,0,0,0,0,0,1000,OMAIS,1605,2016,3,18,0,8,148.3,18.1,2
2016,table2016.csv,200,260,1,0,0,0,0,998,OMAIS,1605,2016,4,0,35,8,148.5,18.4,3
2016,table2016.csv,200,260,1,0,0,0,0,998,OMAIS,1605,2016,4,6,35,8,148.5,18.8,3
2016,table2016.csv,260,260,9,0,0,0,0,998,OMAIS,1605,2016,4,12,35,8,148.5,19.2,3
2016,table2016.csv,260,260,9,0,0,0,0,996,OMAIS,1605,2016,4,18,35,8,148.4,19.8,3
2016,table2016.csv,260,260,9,0,0,0,0,992,OMAIS,1605,2016,5,0,40,8,148.1,20.7,3
2016,table2016.csv,210,350,3,0,0,0,0,990,OMAIS,1605,2016,5,6,45,8,147.9,21.7,3
2016,table2016.csv,210,350,3,0,0,0,0,985,OMAIS,1605,2016,5,12,50,8,147.8,22.5,4
2016,table2016.csv,210,350,3,90,120,3,0,980,OMAIS,1605,2016,5,18,55,8,147.8,23.3,4
2016,table2016.csv,210,350,2,90,120,2,0,980,OMAIS,1605,2016,6,0,55,8,147.8,24.2,4
2016,table2016.csv,210,350,2,90,120,2,0,975,OMAIS,1605,2016,6,6,60,8,147.7,24.9,4
2016,table2016.csv,210,375,1,60,150,1,0,975,OMAIS,1605,2016,6,12,60,8,147.7,26.1,4
2016,table2016.csv,210,325,1,60,180,1,0,975,OMAIS,1605,2016,6,18,60,8,147.5,27.3,4
2016,table2016.csv,210,325,1,60,150,1,0,975,OMAIS,1605,2016,7,0,60,8,147.3,28.6,4
2016,table2016.csv,210,325,1,60,150,1,0,975,OMAIS,1605,2016,7,6,60,8,146.9,30.0,4
2016,table2016.csv,210,325,1,60,150,1,0,980,OMAIS,1605,2016,7,12,55,8,146.3,31.3,4
2016,table2016.csv,210,300,1,60,150,1,0,980,OMAIS,1605,2016,7,18,55,8,145.3,32.5,4
2016,table2016.csv,210,300,1,60,150,1,0,980,OMAIS,1605,2016,8,0,55,8,144.5,33.5,4
2016,table2016.csv,210,300,2,0,0,0,0,980,OMAIS,1605,2016,8,6,50,8,144.3,34.5,4
2016,table2016.csv,210,300,2,0,0,0,0,980,OMAIS,1605,2016,8,12,50,8,144.5,35.7,4
2016,table2016.csv,210,300,2,0,0,0,0,980,OMAIS,1605,2016,8,18,50,8,145.1,36.8,4
2016,table2016.csv,210,300,2,0,0,0,0,980,OMAIS,1605,2016,9,0,50,8,145.9,37.9,4
2016,table2016.csv,210,300,2,0,0,0,0,980,OMAIS,1605,2016,9,6,50,8,147.4,40.2,4
2016,table2016.csv,250,300,2,0,0,0,0,985,OMAIS,1605,2016,9,12,45,8,148.8,42.0,3
2016,table2016.csv,0,0,0,0,0,0,0,984,OMAIS,1605,2016,9,18,0,8,151.7,44.1,6
2016,table2016.csv,0,0,0,0,0,0,0,988,OMAIS,1605,2016,10,0,0,8,152.5,46.2,6
2016,table2016.csv,0,0,0,0,0,0,0,988,OMAIS,1605,2016,10,6,0,8,156.2,48.1,6
2016,table2016.csv,0,0,0,0,0,0,0,986,OMAIS,1605,2016,10,12,0,8,159.8,50.0,6
2016,table2016.csv,0,0,0,0,0,0,0,986,OMAIS,1605,2016,10,18,0,8,162.8,51.9,6
2016,table2016.csv,0,0,0,0,0,0,0,984,OMAIS,1605,2016,11,0,0,8,165.5,53.5,6
2016,table2016.csv,0,0,0,0,0,0,0,984,OMAIS,1605,2016,11,6,0,8,169.1,54.9,6
2016,table2016.csv,0,0,0,0,0,0,0,984,OMAIS,1605,2016,11,12,0,8,172.5,55.6,6
2016,table2016.csv,0,0,0,0,0,0,0,984,OMAIS,1605,2016,11,18,0,8,174.6,56.1,6
2016,table2016.csv,0,0,0,0,0,0,0,986,OMAIS,1605,2016,12,0,0,8,177.1,56.3,6
2016,table2016.csv,0,0,0,0,0,0,0,988,OMAIS,1605,2016,12,6,0,8,181.8,56.4,6
2016,table2016.csv,0,0,0,0,0,0,0,1010,CONSON,1606,2016,7,12,0,8,163.0,18.8,2
2016,table2016.csv,0,0,0,0,0,0,0,1008,CONSON,1606,2016,7,18,0,8,162.0,18.0,2
2016,table2016.csv,0,0,0,0,0,0,0,1008,CONSON,1606,2016,8,0,0,8,161.7,17.4,2
2016,table2016.csv,0,0,0,0,0,0,0,1006,CONSON,1606,2016,8,6,0,8,161.4,17.1,2
2016,table2016.csv,0,0,0,0,0,0,0,1006,CONSON,1606,2016,8,12,0,8,160.8,17.0,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,CONSON,1606,2016,8,18,0,8,160.1,17.0,2
2016,table2016.csv,90,120,1,0,0,0,0,1000,CONSON,1606,2016,9,0,35,8,159.3,16.9,3
2016,table2016.csv,90,120,1,0,0,0,0,996,CONSON,1606,2016,9,6,40,8,158.7,16.8,3
2016,table2016.csv,90,210,1,0,0,0,0,990,CONSON,1606,2016,9,12,45,8,157.8,17.0,3
2016,table2016.csv,90,210,1,0,0,0,0,990,CONSON,1606,2016,9,18,45,8,156.9,17.7,3
2016,table2016.csv,90,210,1,0,0,0,0,990,CONSON,1606,2016,10,0,45,8,156.0,18.0,3
2016,table2016.csv,120,240,1,0,0,0,0,990,CONSON,1606,2016,10,6,45,8,155.1,18.6,3
2016,table2016.csv,120,240,1,0,0,0,0,990,CONSON,1606,2016,10,12,45,8,154.4,18.9,3
2016,table2016.csv,120,240,1,0,0,0,0,990,CONSON,1606,2016,10,18,45,8,154.0,19.6,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,11,0,45,8,153.6,20.0,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,11,6,45,8,154.0,20.5,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,11,12,45,8,154.3,21.9,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,11,18,45,8,155.0,23.5,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,12,0,45,8,155.5,25.2,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,12,6,40,8,155.7,26.2,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,12,12,40,8,156.4,28.0,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,12,18,40,8,156.6,28.9,3
2016,table2016.csv,120,300,2,0,0,0,0,990,CONSON,1606,2016,13,0,40,8,155.5,29.9,3
2016,table2016.csv,120,300,2,0,0,0,0,985,CONSON,1606,2016,13,6,45,8,154.3,31.6,3
2016,table2016.csv,150,300,1,0,0,0,0,985,CONSON,1606,2016,13,12,45,8,153.1,32.6,3
2016,table2016.csv,150,350,1,0,0,0,0,985,CONSON,1606,2016,13,18,45,8,152.2,33.9,3
2016,table2016.csv,150,350,1,0,0,0,0,985,CONSON,1606,2016,14,0,45,8,151.1,35.7,3
2016,table2016.csv,150,350,1,0,0,0,0,985,CONSON,1606,2016,14,6,45,8,149.5,38.1,3
2016,table2016.csv,120,240,2,0,0,0,0,990,CONSON,1606,2016,14,12,40,8,148.0,40.2,3
2016,table2016.csv,120,240,2,0,0,0,0,990,CONSON,1606,2016,14,18,40,8,145.9,42.1,3
2016,table2016.csv,90,210,2,0,0,0,1,988,CONSON,1606,2016,14,23,40,8,145.5,43.3,3
2016,table2016.csv,0,0,0,0,0,0,0,990,CONSON,1606,2016,15,0,0,8,145.6,43.6,6
2016,table2016.csv,0,0,0,0,0,0,0,992,CONSON,1606,2016,15,6,0,8,145.4,46.3,6
2016,table2016.csv,0,0,0,0,0,0,0,996,CONSON,1606,2016,15,12,0,8,146.1,48.8,6
2016,table2016.csv,0,0,0,0,0,0,0,996,CONSON,1606,2016,15,18,0,8,145.2,53.2,6
2016,table2016.csv,0,0,0,0,0,0,0,996,CONSON,1606,2016,16,0,0,8,142.6,56.1,6
2016,table2016.csv,0,0,0,0,0,0,0,998,CONSON,1606,2016,16,6,0,8,142.0,57.2,6
2016,table2016.csv,0,0,0,0,0,0,0,1000,CONSON,1606,2016,16,12,0,8,143.1,58.7,6
2016,table2016.csv,0,0,0,0,0,0,0,1002,CHANTHU,1607,2016,12,0,0,8,137.6,16.0,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,CHANTHU,1607,2016,12,6,0,8,138.0,16.3,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,CHANTHU,1607,2016,12,12,0,8,138.6,16.8,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,CHANTHU,1607,2016,12,18,0,8,139.4,17.2,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,CHANTHU,1607,2016,13,0,0,8,139.9,17.7,2
2016,table2016.csv,0,0,0,0,0,0,0,1000,CHANTHU,1607,2016,13,6,0,8,140.7,18.8,2
2016,table2016.csv,0,0,0,0,0,0,0,1000,CHANTHU,1607,2016,13,12,0,8,141.9,19.8,2
2016,table2016.csv,90,180,2,0,0,0,0,994,CHANTHU,1607,2016,13,18,35,8,142.9,20.9,3
2016,table2016.csv,90,180,2,0,0,0,0,994,CHANTHU,1607,2016,14,0,35,8,143.6,22.0,3
2016,table2016.csv,90,180,2,0,0,0,0,992,CHANTHU,1607,2016,14,6,40,8,144.2,23.4,3
2016,table2016.csv,90,210,2,0,0,0,0,990,CHANTHU,1607,2016,14,12,45,8,144.5,24.6,3
2016,table2016.csv,90,210,2,0,0,0,0,985,CHANTHU,1607,2016,14,18,50,8,144.8,25.7,4
2016,table2016.csv,120,210,2,0,0,0,0,985,CHANTHU,1607,2016,15,0,50,8,145.0,27.1,4
2016,table2016.csv,120,210,2,0,0,0,0,985,CHANTHU,1607,2016,15,6,50,8,144.5,28.1,4
2016,table2016.csv,120,210,2,0,0,0,0,985,CHANTHU,1607,2016,15,12,45,8,143.8,29.4,3
2016,table2016.csv,120,210,2,0,0,0,0,985,CHANTHU,1607,2016,15,18,45,8,143.0,30.5,3
2016,table2016.csv,120,210,2,0,0,0,0,980,CHANTHU,1607,2016,16,0,50,8,142.5,31.6,4
2016,table2016.csv,120,210,2,0,0,0,0,980,CHANTHU,1607,2016,16,6,50,8,141.4,33.4,4
2016,table2016.csv,120,210,2,0,0,0,0,980,CHANTHU,1607,2016,16,12,50,8,141.0,34.4,4
2016,table2016.csv,120,210,2,0,0,0,0,980,CHANTHU,1607,2016,16,18,50,8,141.2,35.8,4
2016,table2016.csv,120,180,2,20,60,2,0,980,CHANTHU,1607,2016,17,0,55,8,141.7,37.8,4
2016,table2016.csv,120,180,2,20,60,2,0,980,CHANTHU,1607,2016,17,3,55,8,142.2,39.0,4
2016,table2016.csv,120,180,2,20,80,2,0,980,CHANTHU,1607,2016,17,6,55,8,142.7,40.8,4
2016,table2016.csv,120,180,2,20,80,2,1,980,CHANTHU,1607,2016,17,8,55,8,143.0,41.8,4
2016,table2016.csv,120,180,2,20,80,2,0,980,CHANTHU,1607,2016,17,9,55,8,143.1,42.3,4
2016,table2016.csv,120,180,2,20,120,2,0,984,CHANTHU,1607,2016,17,12,55,8,143.1,44.3,4
2016,table2016.csv,0,0,0,0,0,0,0,984,CHANTHU,1607,2016,17,18,0,8,144.6,47.7,6
2016,table2016.csv,0,0,0,0,0,0,0,982,CHANTHU,1607,2016,18,0,0,8,145.3,51.2,6
2016,table2016.csv,0,0,0,0,0,0,0,980,CHANTHU,1607,2016,18,6,0,8,146.7,54.6,6
2016,table2016.csv,0,0,0,0,0,0,0,982,CHANTHU,1607,2016,18,12,0,8,147.6,58.1,6
2016,table2016.csv,0,0,0,0,0,0,0,986,CHANTHU,1607,2016,18,18,0,8,149.1,60.7,6
2016,table2016.csv,0,0,0,0,0,0,0,996,DIANMU,1608,2016,15,6,0,8,117.0,21.7,2
2016,table2016.csv,0,0,0,0,0,0,0,996,DIANMU,1608,2016,15,12,0,8,116.3,21.7,2
2016,table2016.csv,0,0,0,0,0,0,0,996,DIANMU,1608,2016,15,18,0,8,115.4,21.7,2
2016,table2016.csv,0,0,0,0,0,0,0,996,DIANMU,1608,2016,16,0,0,8,114.7,21.8,2
2016,table2016.csv,0,0,0,0,0,0,0,994,DIANMU,1608,2016,16,6,0,8,114.0,21.7,2
2016,table2016.csv,0,0,0,0,0,0,0,994,DIANMU,1608,2016,16,12,0,8,113.5,21.6,2
2016,table2016.csv,0,0,0,0,0,0,0,992,DIANMU,1608,2016,16,18,0,8,113.3,21.5,2
2016,table2016.csv,0,0,0,0,0,0,0,992,DIANMU,1608,2016,17,0,0,8,113.2,21.5,2
2016,table2016.csv,0,0,0,0,0,0,0,992,DIANMU,1608,2016,17,6,0,8,113.1,21.5,2
2016,table2016.csv,0,0,0,0,0,0,0,990,DIANMU,1608,2016,17,12,0,8,112.9,21.4,2
2016,table2016.csv,120,240,3,0,0,0,0,985,DIANMU,1608,2016,17,18,35,8,112.2,21.1,3
2016,table2016.csv,120,240,3,0,0,0,0,985,DIANMU,1608,2016,18,0,35,8,111.3,20.9,3
2016,table2016.csv,120,240,3,0,0,0,0,985,DIANMU,1608,2016,18,6,35,8,110.3,20.8,3
2016,table2016.csv,120,210,3,0,0,0,0,985,DIANMU,1608,2016,18,12,35,8,109.2,20.5,3
2016,table2016.csv,120,180,3,0,0,0,0,980,DIANMU,1608,2016,18,18,40,8,108.2,20.5,3
2016,table2016.csv,120,150,3,0,0,0,0,980,DIANMU,1608,2016,19,0,40,8,107.3,20.5,3
2016,table2016.csv,90,120,3,0,0,0,0,980,DIANMU,1608,2016,19,6,40,8,106.4,20.6,3
2016,table2016.csv,0,0,0,0,0,0,0,990,DIANMU,1608,2016,19,12,0,8,104.8,20.8,2
2016,table2016.csv,0,0,0,0,0,0,0,994,DIANMU,1608,2016,19,18,0,8,102.5,21.2,2
2016,table2016.csv,0,0,0,0,0,0,0,1002,MINDULLE,1609,2016,17,0,0,8,138.9,15.3,2
2016,table2016.csv,0,0,0,0,0,0,0,998,MINDULLE,1609,2016,17,6,0,8,139.9,15.2,2
2016,table2016.csv,0,0,0,0,0,0,0,998,MINDULLE,1609,2016,17,12,0,8,140.7,15.2,2
2016,table2016.csv,0,0,0,0,0,0,0,996,MINDULLE,1609,2016,17,18,0,8,141.3,15.1,2
2016,table2016.csv,0,0,0,0,0,0,0,996,MINDULLE,1609,2016,18,0,0,8,142.0,15.2,2
2016,table2016.csv,0,0,0,0,0,0,0,996,MINDULLE,1609,2016,18,6,0,8,142.8,15.6,2
2016,table2016.csv,0,0,0,0,0,0,0,996,MINDULLE,1609,2016,18,12,0,8,143.1,16.1,2
2016,table2016.csv,0,0,0,0,0,0,0,996,MINDULLE,1609,2016,18,18,0,8,143.1,16.6,2
2016,table2016.csv,0,0,0,0,0,0,0,996,MINDULLE,1609,2016,19,0,0,8,142.5,17.2,2
2016,table2016.csv,90,120,4,0,0,0,0,994,MINDULLE,1609,2016,19,6,35,8,141.8,17.8,3
2016,table2016.csv,90,120,4,0,0,0,0,994,MINDULLE,1609,2016,19,12,35,8,140.9,18.7,3
2016,table2016.csv,90,120,4,0,0,0,0,992,MINDULLE,1609,2016,19,18,40,8,140.6,19.4,3
2016,table2016.csv,90,120,4,0,0,0,0,992,MINDULLE,1609,2016,20,0,40,8,140.8,20.4,3
2016,table2016.csv,90,120,4,0,0,0,0,990,MINDULLE,1609,2016,20,6,45,8,141.0,22.1,3
2016,table2016.csv,90,150,8,0,0,0,0,985,MINDULLE,1609,2016,20,12,50,8,141.1,24.4,4
2016,table2016.csv,90,150,1,0,0,0,0,985,MINDULLE,1609,2016,20,18,50,8,140.8,26.2,4
2016,table2016.csv,90,180,2,0,0,0,0,985,MINDULLE,1609,2016,21,0,50,8,140.6,28.0,4
2016,table2016.csv,90,180,2,0,0,0,0,985,MINDULLE,1609,2016,21,6,50,8,139.9,29.8,4
2016,table2016.csv,90,150,2,20,50,2,0,980,MINDULLE,1609,2016,21,12,55,8,139.5,31.5,4
2016,table2016.csv,90,150,2,20,50,2,0,980,MINDULLE,1609,2016,21,15,55,8,139.2,32.3,4
2016,table2016.csv,90,150,2,20,50,2,0,975,MINDULLE,1609,2016,21,18,65,8,139.4,33.1,5
2016,table2016.csv,90,150,2,20,50,2,0,975,MINDULLE,1609,2016,21,21,65,8,139.3,33.8,5
2016,table2016.csv,90,150,2,40,40,9,0,975,MINDULLE,1609,2016,22,0,65,8,139.5,34.2,5
2016,table2016.csv,90,150,2,40,40,9,1,975,MINDULLE,1609,2016,22,3,65,8,139.8,34.8,5
2016,table2016.csv,90,150,2,40,50,3,0,980,MINDULLE,1609,2016,22,6,60,8,140.0,35.9,4
2016,table2016.csv,90,150,3,40,50,3,0,985,MINDULLE,1609,2016,22,9,55,8,140.3,36.6,4
2016,table2016.csv,90,180,3,60,60,9,0,990,MINDULLE,1609,2016,22,12,55,8,140.8,37.8,4
2016,table2016.csv,90,180,3,60,60,9,0,990,MINDULLE,1609,2016,22,15,55,8,141.1,38.9,4
2016,table2016.csv,90,150,3,0,0,0,0,992,MINDULLE,1609,2016,22,18,50,8,141.9,40.4,4
2016,table2016.csv,90,150,3,0,0,0,1,992,MINDULLE,1609,2016,22,20,50,8,142.3,41.8,4
2016,table2016.csv,90,150,3,0,0,0,0,992,MINDULLE,1609,2016,22,21,50,8,142.6,42.4,4
2016,table2016.csv,90,120,3,0,0,0,0,992,MINDULLE,1609,2016,23,0,50,8,143.8,43.6,4
2016,table2016.csv,0,0,0,0,0,0,0,992,MINDULLE,1609,2016,23,3,0,8,145.3,45.1,6
2016,table2016.csv,0,0,0,0,0,0,0,996,LIONROCK,1610,2016,17,0,0,8,159.1,26.4,2
2016,table2016.csv,0,0,0,0,0,0,0,996,LIONROCK,1610,2016,17,6,0,8,157.0,27.0,2
2016,table2016.csv,0,0,0,0,0,0,0,996,LIONROCK,1610,2016,17,12,0,8,155.4,27.4,2
2016,table2016.csv,0,0,0,0,0,0,0,996,LIONROCK,1610,2016,17,18,0,8,153.6,28.3,2
2016,table2016.csv,0,0,0,0,0,0,0,996,LIONROCK,1610,2016,18,0,0,8,152.0,29.3,2
2016,table2016.csv,0,0,0,0,0,0,0,996,LIONROCK,1610,2016,18,6,0,8,150.4,30.4,2
